Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
MD05-2904,,,,39.295,39.295,,,,,,39.295,,
MD05-2904,,,,39.375,39.375,,,,,,39.375,,
MD05-2904,,,,39.475,39.475,,,,,,39.475,,
MD05-2904,,,,39.595,39.595,,,,,,39.595,,
MD05-2904,,,,39.915,39.915,,,,,,39.915,,
MD05-2904,,,,40.075,40.075,,,,,,40.075,,
MD05-2904,,,,40.395,40.395,,,,,,40.395,,
MD05-2904,,,,40.495,40.495,,,,,,40.495,,
MD05-2904,,,,40.595,40.595,,,,,,40.595,,
MD05-2904,,,,40.715,40.715,,,,,,40.715,,
MD05-2904,,,,40.755,40.755,,,,,,40.755,,
MD05-2904,,,,41.095,41.095,,,,,,41.095,,
MD05-2904,,,,41.195,41.195,,,,,,41.195,,
MD05-2904,,,,41.275,41.275,,,,,,41.275,,
MD05-2904,,,,41.375,41.375,,,,,,41.375,,
MD05-2904,,,,41.475,41.475,,,,,,41.475,,
MD05-2904,,,,41.595,41.595,,,,,,41.595,,
MD05-2904,,,,41.715,41.715,,,,,,41.715,,
MD05-2904,,,,41.805,41.805,,,,,,41.805,,
MD05-2904,,,,41.925,41.925,,,,,,41.925,,
MD05-2904,,,,42.075,42.075,,,,,,42.075,,
MD05-2904,,,,42.395,42.395,,,,,,42.395,,
MD05-2904,,,,42.615,42.615,,,,,,42.615,,
MD05-2904,,,,43.185,43.185,,,,,,43.185,,
MD05-2904,,,,43.445,43.445,,,,,,43.445,,
MD05-2904,,,,43.805,43.805,,,,,,43.805,,
MD05-2904,,,,44.035,44.035,,,,,,44.035,,
MD05-2904,,,,44.855,44.855,,,,,,44.855,,
