Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
WIND-28K,,2.36,0.24,3.77,0.24,3.77,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.4,0.21,3.78,0.21,3.78,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.44,0.07,3.87,0.07,3.87,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.48,-0.05,3.87,-0.05,3.87,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.52,0.25,3.95,0.25,3.95,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.56,0.05,3.98,0.05,3.98,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.6,0.14,3.84,0.14,3.84,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.62,0.06,3.74,0.06,3.74,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.64,-0.11,,-0.11,,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.66,0.1,3.86,0.1,3.86,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.68,0.13,3.64,0.13,3.64,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.72,0.1,3.79,0.1,3.79,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.76,-0.06,3.94,-0.06,3.94,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.8,-0.03,3.96,-0.03,3.96,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.84,-0.03,4.04,-0.03,4.04,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.88,-0.17,4.03,-0.17,4.03,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.92,-0.02,4.09,-0.02,4.09,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,2.96,-0.14,3.9,-0.14,3.9,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3,0.01,3.93,0.01,3.93,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.04,0.15,3.76,0.15,3.76,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.08,0.22,3.62,0.22,3.62,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.12,0.42,,0.42,,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.16,0.44,3.45,0.44,3.45,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.2,0.43,3.44,0.43,3.44,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.24,0.28,3.54,0.28,3.54,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.28,0.41,3.42,0.41,3.42,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.32,0.38,3.35,0.38,3.35,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.36,0.32,3.39,0.32,3.39,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.4,0.42,3.2,0.42,3.2,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.44,0.34,3.43,0.34,3.43,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.48,0.1,3.36,0.1,3.36,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.52,0.37,3.36,0.37,3.36,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.56,0.31,3.64,0.31,3.64,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.6,0.43,3.51,0.43,3.51,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.62,0.01,3.52,0.01,3.52,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.63,-0.04,3.5,-0.04,3.5,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.64,0.35,3.54,0.35,3.54,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.68,0.33,3.52,0.33,3.52,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.72,0.46,3.48,0.46,3.48,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.76,0.26,3.43,0.26,3.43,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.8,0.46,3.43,0.46,3.43,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.84,0.38,3.29,0.38,3.29,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.88,0.39,3.31,0.39,3.31,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.92,0.49,3.27,0.49,3.27,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.96,0.36,3.26,0.36,3.26,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,3.97,0.44,3.34,0.44,3.34,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4,0.35,3.45,0.35,3.45,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.04,0.23,3.54,0.23,3.54,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.08,0.25,3.36,0.25,3.36,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.12,0.37,3.51,0.37,3.51,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.16,0.33,3.37,0.33,3.37,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.2,0.38,3.37,0.38,3.37,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.24,0.24,3.51,0.24,3.51,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.28,0.09,3.51,0.09,3.51,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.3,0.3,3.49,0.3,3.49,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.32,0.31,3.61,0.31,3.61,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.36,0.21,3.34,0.21,3.34,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.4,0.17,3.42,0.17,3.42,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.44,0.2,3.3,0.2,3.3,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.48,0.2,3.16,0.2,3.16,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.52,0.37,3.06,0.37,3.06,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.56,0.26,3.01,0.26,3.01,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.62,0.09,2.71,0.09,2.71,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.64,0.42,2.55,0.42,2.55,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
WIND-28K,,4.68,0.2,2.93,0.2,2.93,,250,355,Cibicidoides wuellerstorfi,1,,,,,,"McCave, I Nick; Kiefer, T; Thornalley, David JR; Elderfield, Henry (2005): Deep flow in the Madagascar-Mascarene Basin over the last 150000 years. Philosophical Transactions of the Royal Society A-Mathematical Physical and Engineering Sciences, 363(1826), 81-99, doi:10.1098/rsta.2004.1480",,doi:10.1594/PANGAEA.835176,1
