Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB4216-1,,,,4.58,4.58,,,,,,4.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.63,4.63,,,,,,4.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.68,4.68,,,,,,4.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.73,4.73,,,,,,4.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.78,4.78,,,,,,4.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.83,4.83,,,,,,4.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.88,4.88,,,,,,4.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.93,4.93,,,,,,4.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,4.98,4.98,,,,,,4.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.03,5.03,,,,,,5.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.08,5.08,,,,,,5.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.13,5.13,,,,,,5.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.18,5.18,,,,,,5.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.23,5.23,,,,,,5.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.28,5.28,,,,,,5.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.33,5.33,,,,,,5.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.43,5.43,,,,,,5.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.48,5.48,,,,,,5.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.53,5.53,,,,,,5.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.58,5.58,,,,,,5.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.63,5.63,,,,,,5.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.68,5.68,,,,,,5.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.73,5.73,,,,,,5.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.78,5.78,,,,,,5.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.83,5.83,,,,,,5.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.88,5.88,,,,,,5.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.93,5.93,,,,,,5.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,5.98,5.98,,,,,,5.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.03,6.03,,,,,,6.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.08,6.08,,,,,,6.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.13,6.13,,,,,,6.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.18,6.18,,,,,,6.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.23,6.23,,,,,,6.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.28,6.28,,,,,,6.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.33,6.33,,,,,,6.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.38,6.38,,,,,,6.38,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.43,6.43,,,,,,6.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.48,6.48,,,,,,6.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.53,6.53,,,,,,6.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.58,6.58,,,,,,6.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.63,6.63,,,,,,6.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.68,6.68,,,,,,6.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.73,6.73,,,,,,6.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.78,6.78,,,,,,6.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.83,6.83,,,,,,6.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.88,6.88,,,,,,6.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.93,6.93,,,,,,6.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,6.98,6.98,,,,,,6.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.03,7.03,,,,,,7.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.08,7.08,,,,,,7.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.13,7.13,,,,,,7.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.18,7.18,,,,,,7.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.23,7.23,,,,,,7.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.28,7.28,,,,,,7.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.33,7.33,,,,,,7.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.38,7.38,,,,,,7.38,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.43,7.43,,,,,,7.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.48,7.48,,,,,,7.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.53,7.53,,,,,,7.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.58,7.58,,,,,,7.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.63,7.63,,,,,,7.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.73,7.73,,,,,,7.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.78,7.78,,,,,,7.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.83,7.83,,,,,,7.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.88,7.88,,,,,,7.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.93,7.93,,,,,,7.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,7.98,7.98,,,,,,7.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.03,8.03,,,,,,8.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.08,8.08,,,,,,8.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.13,8.13,,,,,,8.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.18,8.18,,,,,,8.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.23,8.23,,,,,,8.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.28,8.28,,,,,,8.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.33,8.33,,,,,,8.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.38,8.38,,,,,,8.38,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.43,8.43,,,,,,8.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.48,8.48,,,,,,8.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.53,8.53,,,,,,8.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.58,8.58,,,,,,8.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.63,8.63,,,,,,8.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.68,8.68,,,,,,8.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.73,8.73,,,,,,8.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.78,8.78,,,,,,8.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.83,8.83,,,,,,8.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.88,8.88,,,,,,8.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.93,8.93,,,,,,8.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,8.98,8.98,,,,,,8.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.03,9.03,,,,,,9.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.08,9.08,,,,,,9.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.13,9.13,,,,,,9.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.18,9.18,,,,,,9.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.23,9.23,,,,,,9.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.28,9.28,,,,,,9.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.33,9.33,,,,,,9.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.38,9.38,,,,,,9.38,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.43,9.43,,,,,,9.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.48,9.48,,,,,,9.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.53,9.53,,,,,,9.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.58,9.58,,,,,,9.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.63,9.63,,,,,,9.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.68,9.68,,,,,,9.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.73,9.73,,,,,,9.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.78,9.78,,,,,,9.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.83,9.83,,,,,,9.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.88,9.88,,,,,,9.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.93,9.93,,,,,,9.93,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,9.98,9.98,,,,,,9.98,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.03,10.03,,,,,,10.03,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.08,10.08,,,,,,10.08,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.13,10.13,,,,,,10.13,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.18,10.18,,,,,,10.18,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.23,10.23,,,,,,10.23,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.28,10.28,,,,,,10.28,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.33,10.33,,,,,,10.33,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.38,10.38,,,,,,10.38,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.43,10.43,,,,,,10.43,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.48,10.48,,,,,,10.48,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.53,10.53,,,,,,10.53,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.58,10.58,,,,,,10.58,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.63,10.63,,,,,,10.63,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.68,10.68,,,,,,10.68,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.73,10.73,,,,,,10.73,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.78,10.78,,,,,,10.78,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.83,10.83,,,,,,10.83,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.88,10.88,,,,,,10.88,depth model from Repschlaeger et al. 2021,
GeoB4216-1,,,,10.93,10.93,,,,,,10.93,depth model from Repschlaeger et al. 2021,
