Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB1720_2,,,,0.575,0.575,,,,,,0.575,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.605,0.605,,,,,,0.605,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.635,0.635,,,,,,0.635,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.665,0.665,,,,,,0.665,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.695,0.695,,,,,,0.695,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.725,0.725,,,,,,0.725,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.755,0.755,,,,,,0.755,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.785,0.785,,,,,,0.785,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.815,0.815,,,,,,0.815,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.845,0.845,,,,,,0.845,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.875,0.875,,,,,,0.875,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.905,0.905,,,,,,0.905,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.935,0.935,,,,,,0.935,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,0.965,0.965,,,,,,0.965,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.0,1.0,,,,,,1.0,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.02,1.02,,,,,,1.02,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.04,1.04,,,,,,1.04,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.06,1.06,,,,,,1.06,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.08,1.08,,,,,,1.08,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.1,1.1,,,,,,1.1,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.12,1.12,,,,,,1.12,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.14,1.14,,,,,,1.14,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.16,1.16,,,,,,1.16,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.18,1.18,,,,,,1.18,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.22,1.22,,,,,,1.22,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.24,1.24,,,,,,1.24,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.26,1.26,,,,,,1.26,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.28,1.28,,,,,,1.28,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.3,1.3,,,,,,1.3,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.32,1.32,,,,,,1.32,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.36,1.36,,,,,,1.36,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.42,1.42,,,,,,1.42,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.44,1.44,,,,,,1.44,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.46,1.46,,,,,,1.46,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.48,1.48,,,,,,1.48,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.5,1.5,,,,,,1.5,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.52,1.52,,,,,,1.52,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.54,1.54,,,,,,1.54,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.56,1.56,,,,,,1.56,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.58,1.58,,,,,,1.58,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.6,1.6,,,,,,1.6,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.62,1.62,,,,,,1.62,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.64,1.64,,,,,,1.64,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.66,1.66,,,,,,1.66,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.68,1.68,,,,,,1.68,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.7,1.7,,,,,,1.7,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.72,1.72,,,,,,1.72,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.74,1.74,,,,,,1.74,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.76,1.76,,,,,,1.76,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.78,1.78,,,,,,1.78,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.8,1.8,,,,,,1.8,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.82,1.82,,,,,,1.82,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.84,1.84,,,,,,1.84,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.86,1.86,,,,,,1.86,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.88,1.88,,,,,,1.88,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.9,1.9,,,,,,1.9,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.92,1.92,,,,,,1.92,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.94,1.94,,,,,,1.94,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.96,1.96,,,,,,1.96,depth model from Jonkers et al. 2020,
GeoB1720_2,,,,1.98,1.98,,,,,,1.98,depth model from Jonkers et al. 2020,
