Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
V29-202,,,,2.44,2.44,,,,,,2.44,depth model from Jonkers et al. 2020,
V29-202,,,,2.48,2.48,,,,,,2.48,depth model from Jonkers et al. 2020,
V29-202,,,,2.5,2.5,,,,,,2.5,depth model from Jonkers et al. 2020,
V29-202,,,,2.54,2.54,,,,,,2.54,depth model from Jonkers et al. 2020,
V29-202,,,,2.56,2.56,,,,,,2.56,depth model from Jonkers et al. 2020,
V29-202,,,,2.58,2.58,,,,,,2.58,depth model from Jonkers et al. 2020,
V29-202,,,,2.6,2.6,,,,,,2.6,depth model from Jonkers et al. 2020,
V29-202,,,,2.63,2.63,,,,,,2.63,depth model from Jonkers et al. 2020,
V29-202,,,,2.65,2.65,,,,,,2.65,depth model from Jonkers et al. 2020,
V29-202,,,,2.7,2.7,,,,,,2.7,depth model from Jonkers et al. 2020,
V29-202,,,,2.72,2.72,,,,,,2.72,depth model from Jonkers et al. 2020,
V29-202,,,,2.75,2.75,,,,,,2.75,depth model from Jonkers et al. 2020,
V29-202,,,,2.8,2.8,,,,,,2.8,depth model from Jonkers et al. 2020,
V29-202,,,,2.82,2.82,,,,,,2.82,depth model from Jonkers et al. 2020,
V29-202,,,,2.85,2.85,,,,,,2.85,depth model from Jonkers et al. 2020,
V29-202,,,,2.88,2.88,,,,,,2.88,depth model from Jonkers et al. 2020,
V29-202,,,,2.9,2.9,,,,,,2.9,depth model from Jonkers et al. 2020,
V29-202,,,,2.93,2.93,,,,,,2.93,depth model from Jonkers et al. 2020,
V29-202,,,,2.95,2.95,,,,,,2.95,depth model from Jonkers et al. 2020,
V29-202,,,,2.97,2.97,,,,,,2.97,depth model from Jonkers et al. 2020,
V29-202,,,,3.0,3.0,,,,,,3.0,depth model from Jonkers et al. 2020,
V29-202,,,,3.02,3.02,,,,,,3.02,depth model from Jonkers et al. 2020,
V29-202,,,,3.06,3.06,,,,,,3.06,depth model from Jonkers et al. 2020,
V29-202,,,,3.1,3.1,,,,,,3.1,depth model from Jonkers et al. 2020,
V29-202,,,,3.12,3.12,,,,,,3.12,depth model from Jonkers et al. 2020,
V29-202,,,,3.14,3.14,,,,,,3.14,depth model from Jonkers et al. 2020,
V29-202,,,,3.22,3.22,,,,,,3.22,depth model from Jonkers et al. 2020,
V29-202,,,,3.25,3.25,,,,,,3.25,depth model from Jonkers et al. 2020,
V29-202,,,,3.27,3.27,,,,,,3.27,depth model from Jonkers et al. 2020,
V29-202,,,,3.3,3.3,,,,,,3.3,depth model from Jonkers et al. 2020,
V29-202,,,,3.32,3.32,,,,,,3.32,depth model from Jonkers et al. 2020,
V29-202,,,,3.34,3.34,,,,,,3.34,depth model from Jonkers et al. 2020,
V29-202,,,,3.37,3.37,,,,,,3.37,depth model from Jonkers et al. 2020,
V29-202,,,,3.4,3.4,,,,,,3.4,depth model from Jonkers et al. 2020,
V29-202,,,,3.43,3.43,,,,,,3.43,depth model from Jonkers et al. 2020,
V29-202,,,,3.45,3.45,,,,,,3.45,depth model from Jonkers et al. 2020,
V29-202,,,,3.47,3.47,,,,,,3.47,depth model from Jonkers et al. 2020,
V29-202,,,,3.5,3.5,,,,,,3.5,depth model from Jonkers et al. 2020,
V29-202,,,,3.53,3.53,,,,,,3.53,depth model from Jonkers et al. 2020,
V29-202,,,,3.55,3.55,,,,,,3.55,depth model from Jonkers et al. 2020,
V29-202,,,,3.57,3.57,,,,,,3.57,depth model from Jonkers et al. 2020,
V29-202,,,,3.6,3.6,,,,,,3.6,depth model from Jonkers et al. 2020,
V29-202,,,,3.62,3.62,,,,,,3.62,depth model from Jonkers et al. 2020,
V29-202,,,,3.68,3.68,,,,,,3.68,depth model from Jonkers et al. 2020,
V29-202,,,,3.7,3.7,,,,,,3.7,depth model from Jonkers et al. 2020,
V29-202,,,,3.72,3.72,,,,,,3.72,depth model from Jonkers et al. 2020,
V29-202,,,,3.75,3.75,,,,,,3.75,depth model from Jonkers et al. 2020,
V29-202,,,,3.78,3.78,,,,,,3.78,depth model from Jonkers et al. 2020,
V29-202,,,,3.8,3.8,,,,,,3.8,depth model from Jonkers et al. 2020,
V29-202,,,,3.82,3.82,,,,,,3.82,depth model from Jonkers et al. 2020,
V29-202,,,,3.86,3.86,,,,,,3.86,depth model from Jonkers et al. 2020,
V29-202,,,,3.88,3.88,,,,,,3.88,depth model from Jonkers et al. 2020,
V29-202,,,,3.9,3.9,,,,,,3.9,depth model from Jonkers et al. 2020,
V29-202,,,,3.95,3.95,,,,,,3.95,depth model from Jonkers et al. 2020,
V29-202,,,,3.99,3.99,,,,,,3.99,depth model from Jonkers et al. 2020,
V29-202,,,,4.0,4.0,,,,,,4.0,depth model from Jonkers et al. 2020,
V29-202,,,,4.04,4.04,,,,,,4.04,depth model from Jonkers et al. 2020,
V29-202,,,,4.06,4.06,,,,,,4.06,depth model from Jonkers et al. 2020,
V29-202,,,,4.1,4.1,,,,,,4.1,depth model from Jonkers et al. 2020,
V29-202,,,,4.12,4.12,,,,,,4.12,depth model from Jonkers et al. 2020,
V29-202,,,,4.48,4.48,,,,,,4.48,depth model from Jonkers et al. 2020,
V29-202,,,,4.5,4.5,,,,,,4.5,depth model from Jonkers et al. 2020,
V29-202,,,,4.52,4.52,,,,,,4.52,depth model from Jonkers et al. 2020,
V29-202,,,,4.55,4.55,,,,,,4.55,depth model from Jonkers et al. 2020,
V29-202,,,,4.59,4.59,,,,,,4.59,depth model from Jonkers et al. 2020,
V29-202,,,,4.61,4.61,,,,,,4.61,depth model from Jonkers et al. 2020,
V29-202,,,,4.62,4.62,,,,,,4.62,depth model from Jonkers et al. 2020,
V29-202,,,,4.65,4.65,,,,,,4.65,depth model from Jonkers et al. 2020,
V29-202,,,,4.68,4.68,,,,,,4.68,depth model from Jonkers et al. 2020,
V29-202,,,,4.7,4.7,,,,,,4.7,depth model from Jonkers et al. 2020,
V29-202,,,,4.72,4.72,,,,,,4.72,depth model from Jonkers et al. 2020,
V29-202,,,,4.75,4.75,,,,,,4.75,depth model from Jonkers et al. 2020,
V29-202,,,,4.78,4.78,,,,,,4.78,depth model from Jonkers et al. 2020,
V29-202,,,,4.8,4.8,,,,,,4.8,depth model from Jonkers et al. 2020,
V29-202,,,,4.83,4.83,,,,,,4.83,depth model from Jonkers et al. 2020,
V29-202,,,,4.85,4.85,,,,,,4.85,depth model from Jonkers et al. 2020,
V29-202,,,,4.87,4.87,,,,,,4.87,depth model from Jonkers et al. 2020,
V29-202,,,,4.91,4.91,,,,,,4.91,depth model from Jonkers et al. 2020,
V29-202,,,,4.95,4.95,,,,,,4.95,depth model from Jonkers et al. 2020,
V29-202,,,,4.99,4.99,,,,,,4.99,depth model from Jonkers et al. 2020,
V29-202,,,,5.06,5.06,,,,,,5.06,depth model from Jonkers et al. 2020,
V29-202,,,,5.1,5.1,,,,,,5.1,depth model from Jonkers et al. 2020,
V29-202,,,,5.15,5.15,,,,,,5.15,depth model from Jonkers et al. 2020,
V29-202,,,,5.2,5.2,,,,,,5.2,depth model from Jonkers et al. 2020,
V29-202,,,,5.4,5.4,,,,,,5.4,depth model from Jonkers et al. 2020,
V29-202,,,,5.45,5.45,,,,,,5.45,depth model from Jonkers et al. 2020,
V29-202,,,,5.5,5.5,,,,,,5.5,depth model from Jonkers et al. 2020,
V29-202,,,,5.59,5.59,,,,,,5.59,depth model from Jonkers et al. 2020,
V29-202,,,,5.65,5.65,,,,,,5.65,depth model from Jonkers et al. 2020,
V29-202,,,,5.7,5.7,,,,,,5.7,depth model from Jonkers et al. 2020,
V29-202,,,,5.75,5.75,,,,,,5.75,depth model from Jonkers et al. 2020,
V29-202,,,,5.8,5.8,,,,,,5.8,depth model from Jonkers et al. 2020,
V29-202,,,,5.86,5.86,,,,,,5.86,depth model from Jonkers et al. 2020,
V29-202,,,,5.9,5.9,,,,,,5.9,depth model from Jonkers et al. 2020,
V29-202,,,,5.95,5.95,,,,,,5.95,depth model from Jonkers et al. 2020,
V29-202,,,,5.99,5.99,,,,,,5.99,depth model from Jonkers et al. 2020,
V29-202,,,,6.05,6.05,,,,,,6.05,depth model from Jonkers et al. 2020,
V29-202,,,,6.1,6.1,,,,,,6.1,depth model from Jonkers et al. 2020,
V29-202,,,,6.15,6.15,,,,,,6.15,depth model from Jonkers et al. 2020,
V29-202,,,,6.2,6.2,,,,,,6.2,depth model from Jonkers et al. 2020,
V29-202,,,,6.25,6.25,,,,,,6.25,depth model from Jonkers et al. 2020,
V29-202,,,,6.3,6.3,,,,,,6.3,depth model from Jonkers et al. 2020,
V29-202,,,,6.35,6.35,,,,,,6.35,depth model from Jonkers et al. 2020,
V29-202,,,,6.41,6.41,,,,,,6.41,depth model from Jonkers et al. 2020,
V29-202,,,,6.45,6.45,,,,,,6.45,depth model from Jonkers et al. 2020,
V29-202,,,,6.5,6.5,,,,,,6.5,depth model from Jonkers et al. 2020,
V29-202,,,,6.55,6.55,,,,,,6.55,depth model from Jonkers et al. 2020,
V29-202,,,,6.6,6.6,,,,,,6.6,depth model from Jonkers et al. 2020,
V29-202,,,,6.65,6.65,,,,,,6.65,depth model from Jonkers et al. 2020,
V29-202,,,,6.7,6.7,,,,,,6.7,depth model from Jonkers et al. 2020,
V29-202,,,,6.8,6.8,,,,,,6.8,depth model from Jonkers et al. 2020,
V29-202,,,,6.9,6.9,,,,,,6.9,depth model from Jonkers et al. 2020,
V29-202,,,,6.95,6.95,,,,,,6.95,depth model from Jonkers et al. 2020,
V29-202,,,,7.0,7.0,,,,,,7.0,depth model from Jonkers et al. 2020,
V29-202,,,,7.05,7.05,,,,,,7.05,depth model from Jonkers et al. 2020,
V29-202,,,,7.1,7.1,,,,,,7.1,depth model from Jonkers et al. 2020,
V29-202,,,,7.15,7.15,,,,,,7.15,depth model from Jonkers et al. 2020,
V29-202,,,,7.2,7.2,,,,,,7.2,depth model from Jonkers et al. 2020,
V29-202,,,,7.6,7.6,,,,,,7.6,depth model from Jonkers et al. 2020,
V29-202,,,,7.63,7.63,,,,,,7.63,depth model from Jonkers et al. 2020,
V29-202,,,,7.8,7.8,,,,,,7.8,depth model from Jonkers et al. 2020,
V29-202,,,,7.92,7.92,,,,,,7.92,depth model from Jonkers et al. 2020,
V29-202,,,,8.0,8.0,,,,,,8.0,depth model from Jonkers et al. 2020,
V29-202,,,,8.2,8.2,,,,,,8.2,depth model from Jonkers et al. 2020,
V29-202,,,,8.31,8.31,,,,,,8.31,depth model from Jonkers et al. 2020,
V29-202,,,,8.61,8.61,,,,,,8.61,depth model from Jonkers et al. 2020,
V29-202,,,,8.65,8.65,,,,,,8.65,depth model from Jonkers et al. 2020,
V29-202,,,,8.75,8.75,,,,,,8.75,depth model from Jonkers et al. 2020,
V29-202,,,,8.8,8.8,,,,,,8.8,depth model from Jonkers et al. 2020,
V29-202,,,,8.85,8.85,,,,,,8.85,depth model from Jonkers et al. 2020,
V29-202,,,,8.89,8.89,,,,,,8.89,depth model from Jonkers et al. 2020,
V29-202,,,,9.0,9.0,,,,,,9.0,depth model from Jonkers et al. 2020,
V29-202,,,,9.95,9.95,,,,,,9.95,depth model from Jonkers et al. 2020,
V29-202,,,,10.0,10.0,,,,,,10.0,depth model from Jonkers et al. 2020,
