Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GIK23419-8,,1.015,1.41,3.93,1.41,3.93,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.027,1.41,3.81,1.41,3.81,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.039,1.41,3.85,1.41,3.85,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.05,1.42,3.9,1.42,3.9,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.065,1.27,3.65,1.27,3.65,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.077,1.14,3.64,1.14,3.64,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.089,1.18,3.67,1.18,3.67,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.1,1.31,3.81,1.31,3.81,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.115,1.1,3.58,1.1,3.58,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.127,0.9,3.11,0.9,3.11,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.139,1.16,3.54,1.16,3.54,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.15,1.07,3.52,1.07,3.52,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.165,1.3,3.76,1.3,3.76,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.177,1.47,3.91,1.47,3.91,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.189,1.5,3.72,1.5,3.72,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.2,1.58,3.99,1.58,3.99,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.215,1.42,3.91,1.42,3.91,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.227,1.4,3.93,1.4,3.93,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.239,1.52,3.95,1.52,3.95,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.25,1.44,3.87,1.44,3.87,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.265,1.32,3.94,1.32,3.94,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.277,1.41,3.91,1.41,3.91,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.289,1.4,3.96,1.4,3.96,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.3,1.4,3.63,1.4,3.63,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.315,1.29,3.5,1.29,3.5,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
GIK23419-8,,1.327,1.32,3.46,1.32,3.46,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer waehrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universitaet, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.112916; age model: Jung, Simon J A (2004): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.186497Vogelsang, Elke; Sarnthein, Michael; Pflaumann, Uwe (2004): Age control of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.143169, Chi, J; Mienert, Juergen (2003): Age model of sediment core GIK23419-8. PANGAEA, https://doi.org/10.1594/PANGAEA.133934",1
