Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
MD01-2420,,2.9307,10331,10876,9815,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9407,10363,10901,9851,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9507,10396,10937,9877,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9607,10431,10962,9931,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9707,10466,10987,9982,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9807,10501,11014,10017,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,2.9907,10536,11054,10041,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0007,10571,11092,10072,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0107,10610,11125,10118,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0207,10649,11159,10160,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0307,10688,11202,10188,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0407,10727,11255,10216,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0507,10765,11315,10238,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0607,10803,11348,10279,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0707,10841,11378,10319,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0807,10879,11415,10352,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.0907,10917,11460,10370,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1007,10955,11519,10394,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1107,10994,11544,10440,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1207,11032,11579,10476,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1307,11070,11622,10513,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1407,11108,11670,10539,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1507,11146,11725,10569,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1607,11185,11758,10612,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1707,11224,11786,10656,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1807,11263,11820,10697,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.1907,11302,11857,10726,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2007,11341,11905,10754,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2107,11380,11932,10809,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2207,11419,11965,10850,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2307,11457,11998,10886,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2407,11496,12042,10914,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2507,11534,12082,10943,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2607,11573,12103,11008,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2707,11611,12128,11050,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
MD01-2420,,3.2807,11649,12162,11086,,,3,Age model calculate with BACON by Lorraine Lisiecki,,1
