Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
CH69_K09,-47.35,41.76,4100.0,0.9,7304.0,-0.45,2.9,1.0,1
CH69_K09,-47.35,41.76,4100.0,0.93,7462.49462890625,0.39,2.66,1.0,1
CH69_K09,-47.35,41.76,4100.0,0.95,7564.7998046875,0.99,2.6,1.0,1
CH69_K09,-47.35,41.76,4100.0,0.98,7718.263671875,0.89,2.5,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.0,7820.570068359375,1.04,2.79,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.05,8076.337646484376,0.87,2.74,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.07,8182.385986328126,0.88,2.82,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.1,8347.20458984375,0.88,2.75,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.13,8512.0234375,0.69,2.79,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.15,8621.9013671875,0.61,2.82,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.18,8786.716796875,0.89,2.49,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.2,8896.60546875,0.78,2.76,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.23,9041.24755859375,0.96,2.68,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.26,9174.46435546875,0.3,2.75,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.3,9352.07080078125,0.77,2.77,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.58,10126.12060546875,-0.61,2.9,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.78,10644.8759765625,0.92,2.89,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.8,10699.06201171875,-0.29,2.665,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.83,10807.50341796875,0.49,2.62,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.87,10982.865234375,0.7,2.78,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.9,11114.37939453125,0.42,2.69,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.95,11333.568359375,0.69,2.79,1.0,1
CH69_K09,-47.35,41.76,4100.0,1.98,11455.87744140625,0.67,2.8,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.0,11531.658203125,0.9,2.8,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.03,11645.33056640625,0.48,3.23,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.05,11721.11669921875,0.365,3.165,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.08,11834.7861328125,0.34,3.42,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.1,11910.56689453125,0.5,3.42,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.18,12520.27880859375,0.52,3.37,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.2,12690.747558593752,0.59,3.47,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.23,12946.44580078125,0.31,3.61,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.25,13116.92333984375,0.94,3.44,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.28,13317.819824218748,0.25,3.46,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.3,13410.138671874998,0.69,3.39,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.33,13548.6220703125,0.27,3.5,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.35,13640.94775390625,0.79,3.25,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.38,13779.41748046875,0.69,3.45,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.4,13871.740234375,0.685,3.33,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.45,14074.0224609375,0.69,3.36,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.48,14186.83349609375,0.43,3.35,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.53,14374.81640625,0.28,3.46,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.58,14566.20556640625,0.43,3.5,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.6,14646.81884765625,-0.79,3.39,1.0,1
CH69_K09,-47.35,41.76,4100.0,2.75,15295.421875,0.11,3.51,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.0,17185.0205078125,-0.11,4.35,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.01,17280.058593749996,0.03,4.32,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.05,17920.802734374996,0.01,4.37,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.08,18463.3798828125,-0.09,4.42,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.1,18825.0966796875,-0.03,4.29,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.13,19367.669921875,0.01,4.34,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.15,19729.384765625,-0.09,4.35,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.18,20247.4140625,0.05,4.37,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.2,20558.2001953125,0.07,4.52,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.23,21024.3486328125,0.13,4.5,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.25,21335.1416015625,0.06,4.41,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.26,21490.533203125,0.06,4.25,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.3,22112.06640625,-0.135,4.27,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.33,22551.12890625,-0.06,4.36,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.46,24175.4462890625,0.08,4.09,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.48,24396.0859375,0.07,4.2,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.58,25287.6708984375,0.02,4.19,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.61,25555.145507812496,0.12,4.23,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.65,26422.052734375,0.06,4.13,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.66,26697.183593750007,0.23,4.0,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.7,27797.692382812507,-0.07,3.97,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.78,29880.982421875,0.0,3.93,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.8,30080.244140625,0.04,3.97,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.83,30379.1279296875,-0.03,3.98,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.85,30578.3623046875,0.02,4.14,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.88,30877.2568359375,-0.54,4.27,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.9,31076.5166015625,0.51,4.19,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.93,31379.308593750004,0.3,4.06,1.0,1
CH69_K09,-47.35,41.76,4100.0,3.95,31591.611328125004,0.32,4.17,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.01,32228.568359375,0.06,3.86,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.05,32653.193359375,0.28,4.16,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.08,32962.44140625,0.54,4.19,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.1,33139.47265624999,0.16,3.83,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.13,33405.04296875,0.1,3.71,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.15,33582.107421875,0.105,4.0,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.2,34024.703125,0.12,4.05,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.21,34113.203125,0.53,3.9,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.25,34398.775390625,0.32,4.01,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.28,34580.45703125,0.04,3.84,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.3,34701.580078125,0.58,4.14,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.33,34883.271484375,0.25,3.81,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.35,35004.41015625,-0.28,3.99,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.38,35176.826171875,0.18,3.6,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.4,35257.091796875,0.66,3.94,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.45,35454.486328125,0.2,3.82,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.54,35846.69921875,0.3,3.94,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.65,36591.658203125,0.35,3.72,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.68,36799.60546875,0.63,3.85,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.73,37201.62109375,0.08,3.59,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.75,37363.1015625,-0.055,3.7,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.76,37443.8515625,-0.26,3.44,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.8,37766.826171875,0.08,3.94,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.86,38402.703125,0.59,3.55,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.93,39303.42382812499,0.17,3.86,1.0,1
CH69_K09,-47.35,41.76,4100.0,4.95,39560.775390625,0.42,4.1,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.0,40258.4921875,0.21,3.83,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.03,40722.712890625,0.44,4.0,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.05,41032.201171875,0.355,4.005,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.08,41496.4453125,0.77,3.94,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.1,41805.92187499999,0.39,3.9,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.13,42248.16796875,0.61,3.91,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.15,42406.796875,0.49,4.15,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.2,42750.962890625,-0.08,3.89,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.21,42819.787109375,0.45,3.86,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.25,43095.11328125,0.56,3.97,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.28,43302.021484375,0.93,3.7,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.3,43443.09765625,0.29,3.84,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.35,43797.236328125,0.49,3.83,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.38,44009.697265625,0.38,3.99,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.4,44151.341796875,0.1,3.83,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.41,44222.166015625,0.59,3.63,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.45,44505.89453125,0.76,3.79,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.5,44861.208984375,0.64,3.88,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.53,45074.466796875,0.55,3.8,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.55,45216.58984375,0.5,3.27,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.6,45567.779296875,0.69,3.46,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.63,45773.966796875,0.09,3.62,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.65,45911.4296875,0.44,3.81,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.67,46048.9765625,0.2,3.85,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.7,46255.166015625,0.85,3.43,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.75,46599.80859375,0.55,3.63,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.8,46946.240234375,0.76,3.53,1.0,1
CH69_K09,-47.35,41.76,4100.0,5.83,47154.107421875,0.62,3.51,1.0,1
CH69_K09,-47.35,41.76,4100.0,6.1,49110.73828125,0.24,3.7,1.0,1
CH69_K09,-47.35,41.76,4100.0,6.17,49603.611328125,0.29,3.8,1.0,1
CH69_K09,-47.35,41.76,4100.0,6.18,49638.83203125,0.53,3.76,1.0,1
Vi-37GC,167.732,50.42,3300.0,0.01,3614.34912109375,0.32,3.0,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.04,4420.6123046875,0.32,3.03,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.06,4958.12939453125,0.32,3.02,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.1,6336.2275390625,0.22,3.17,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.12,6939.85791015625,0.14,3.19,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.14,7405.04248046875,0.22,3.17,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.16,7870.21142578125,0.25,3.23,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.18,8404.5419921875,0.05,3.31,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.2,8952.0966796875,0.04,3.39,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.22,9440.1748046875,0.03,3.43,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.24,9779.5810546875,-0.02,3.57,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.28,10315.71875,0.03,3.29,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.3,10460.2685546875,0.08,3.33,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.32,10637.58984375,-0.21,3.23,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.34,10965.732421875,-0.09,3.48,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.36,11293.8603515625,0.04,3.93,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.38,11914.841796875,-0.2,3.75,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.4,12711.5224609375,-0.26,3.9,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.42,13460.7666015625,-0.41,4.06,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.44,13593.279296875,-0.18,4.12,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.54,14084.248046875,-0.06,3.99,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.56,14152.32421875,-0.28,3.99,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.58,14219.9091796875,-0.25,4.18,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.62,14353.654296875,-0.25,4.31,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.66,14487.119140625,-0.24,4.06,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.7,14651.5537109375,-0.52,4.1,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.72,14742.0478515625,-0.45,4.1,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.74,14847.7783203125,-0.47,4.08,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.76,14958.6005859375,-0.5,4.24,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.78,15070.623046875,-0.41,4.24,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.8,15187.6171875,-0.47,4.24,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.82,15304.591796875,-0.48,4.33,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.84,15475.0849609375,-0.36,4.37,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.86,15675.3193359375,-0.44,4.41,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.88,15877.97265625,-0.38,4.47,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.9,16105.546875,-0.55,4.36,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.92,16333.1337890625,-0.4,4.26,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.96,16851.060546875,-0.46,4.54,7.0,2
Vi-37GC,167.732,50.42,3300.0,0.98,17119.509765625,-0.4,4.55,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.0,17371.669921875,-0.37,4.42,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.04,17873.84765625,-0.39,4.61,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.08,18370.314453125,-0.26,4.67,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.16,19478.353515625,-0.46,4.39,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.2,19998.60546875,-0.31,4.56,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.24,20493.990234375,-0.33,4.51,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.28,20961.876953125,-0.33,4.69,7.0,2
Vi-37GC,167.732,50.42,3300.0,1.32,21440.19140625,-0.38,4.5,7.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.02,508.0106506347656,-0.45,2.51,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.08,2660.91748046875,-0.23,2.62,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.1,3439.5615234375,-0.1,2.5,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.16,5341.43896484375,-0.25,2.58,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.2,6058.6884765625,-0.17,2.83,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.28,7212.9638671875,-0.59,2.7,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.3,7531.2431640625,-0.4,2.43,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.32,7849.525390625,-0.41,2.81,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.48,10006.3359375,-0.59,3.04,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.5,10277.6884765625,-0.61,3.36,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.56,11045.3984375,-0.55,2.97,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.64,12001.8603515625,-0.5,3.49,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.72,12963.888671875,-0.56,3.63,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.8,13892.6796875,-0.7,3.59,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.88,14648.556640625,-0.59,3.94,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,0.94,15208.8232421875,-0.62,4.19,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.02,15896.1552734375,-0.63,4.14,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.16,17262.818359375,-0.29,4.61,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.26,18938.7578125,-0.55,4.59,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.34,20486.439453125,-0.35,4.53,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.42,22013.365234375,-0.51,4.55,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.5,23532.0078125,-0.29,4.52,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.58,24956.166015625,-0.29,4.41,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.66,26374.986328125,-0.4,4.31,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.78,28565.05078125,-0.32,4.17,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.84,29503.16015625,-0.38,4.21,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,1.92,30712.693359375,-0.27,4.15,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.0,31893.76953125,-0.38,4.07,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.08,33106.1640625,-0.47,3.89,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.1,33402.12109375,-0.61,3.83,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.12,33689.46484375,-0.44,3.9,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.16,34252.83203125,-0.39,3.99,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.18,34542.71484375,-0.31,4.0,6.0,2
EW9504_05PC,-118.13333,32.48333,1818.0,2.24,34832.61328125,-0.42,3.97,6.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.005,504.5433349609375,0.469663,2.74214875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.165,1920.7435302734373,0.447897,2.70846875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.325,3311.916259765625,0.453166,2.58796875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.485,4689.7529296875,0.57972,2.65051875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.645,5934.46142578125,0.520489,2.66718875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.805,7294.8173828125,0.306283,2.69495875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.845,7709.6875,0.752769,2.54124,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.925,8688.669921875,0.834244,2.80521875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,0.965,9175.8447265625,0.250685,3.14962875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.005,9654.330078125,-0.02151,3.15235875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.045,10202.2138671875,-0.15058,3.4859,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.085,10659.9453125,0.23645,3.03319875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.125,11098.560546875,-0.03174,3.57110875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.165,11593.1416015625,0.368119,3.42304875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.245,12780.76953125,-0.25985,3.33441,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.285,13352.890625,-0.09259,3.55040875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.365,14391.4775390625,-0.08543,3.63524,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.445,15491.0712890625,-0.29048,3.853196,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.605,17474.498046875,-0.29961,3.95491875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.645,17776.50390625,-0.20478,4.00131,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.725,18121.703125,0.342365,4.06784,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.845,18557.736328125,-0.38048,4.211,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.885,18711.6875,-0.32115,4.18576,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,1.965,19025.662109375,-0.16354,4.15645,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.005,19185.521484375,-0.42552,4.22942,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.045,19337.314453125,-0.37693,3.98646,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.085,19485.4765625,-0.3907,4.20204875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.125,19631.189453125,-0.41043,4.18098,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.205,19925.607421875,-0.33361,4.08155,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.285,20201.6640625,-0.53209,3.92187,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.405,20649.3125,0.375884,3.02706875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.565,21208.26171875,-0.47814,3.98050875,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.605,21347.5234375,-0.28127,4.2661,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.845,22298.353515625,-0.61379,3.98752,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.885,22518.384765625,-0.6107,4.17161,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.925,22738.888671875,-0.40408,3.95748,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,2.965,22953.947265625,-0.56714,3.9857,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,3.125,23801.66796875,0.011047,4.407936222,1.0,2
RR0503-125JPC,176.89,-36.2,2541.0,3.205,24269.658203125,,,,2
KNR159-5-14GGC,-46.5,-26.68,441.0,0.005,1138.265869140625,1.41,1.37,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0325,1156.0184020996094,1.47,1.24,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0375,1191.523468017578,1.61,1.29,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0425,1227.0284423828125,1.55,1.22,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0475,1262.5333251953125,1.58,1.26,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0525,1298.0384216308594,1.56,1.2,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0575,1333.5437316894531,1.59,1.24,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0625,1369.0488891601562,1.52,1.29,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0675,1404.5538940429688,1.54,1.22,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0725,1440.0591735839844,1.5,0.98,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0775,1475.5647277832031,1.46,1.21,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.085,1525.3712158203125,1.53,1.29,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0925,1573.3337097167969,1.51,1.2,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.0975,1605.1512756347656,1.49,1.22,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1025,1636.9688110351562,1.54,1.11,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1075,1668.7863159179688,1.43,1.16,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1125,1700.6041259765625,1.53,1.15,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1175,1732.4222412109375,1.53,1.23,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1225,1764.240203857422,1.56,1.22,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1275,1796.0580139160156,1.4,1.19,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1325,1832.8146362304688,1.55,1.16,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1375,1874.510070800781,1.25,0.8,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1425,1916.9320373535152,1.54,1.14,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1475,1960.080535888672,1.49,1.12,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1525,2003.228759765625,1.5,1.05,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1575,2046.376708984375,1.51,0.98,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.165,2111.099609375,1.53,1.29,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1725,2175.822570800781,1.5,0.9,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1775,2218.970642089844,1.46,1.25,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1825,2259.854797363281,1.54,0.43,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1875,2298.4750366210938,1.53,0.32,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1925,2336.5548706054688,1.53,0.93,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.1975,2374.0942993164062,1.48,0.87,1.0,1
KNR159-5-14GGC,-46.5,-26.68,441.0,0.2025,2411.634826660156,1.53,1.08,1.0,1
