Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
GeoB9526,-18.1,12.4,3223.0,1.65,16120.999999999998,0.05,3.81,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.7,16293.0,0.05,4.17,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.75,16454.0,-0.2,4.1,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.8,16614.0,-0.04,4.26,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.85,16792.0,-0.22,4.43,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.9,16976.0,-0.01,4.22,1.0,1
GeoB9526,-18.1,12.4,3223.0,1.95,17130.0,-0.37,4.53,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.0,17289.0,-0.18,4.49,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.05,17448.0,-0.07,4.47,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.1,17616.0,-0.03,4.28,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.15,17913.0,-0.35,4.6,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.2,18430.0,0.0,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.25,19031.0,0.02,4.57,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.3,19872.0,-0.07,4.41,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.35,20634.0,-0.01,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.4,21320.0,-0.11,4.43,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.45,21897.0,-0.03,4.41,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.5,22420.0,0.02,4.5,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.55,22944.000000000004,-0.03,4.38,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.6,23399.0,0.02,4.3,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.65,23863.000000000004,-0.08,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.7,24371.0,0.02,4.34,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.75,24870.0,-0.32,4.22,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.8,25263.0,-0.15,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.85,25654.0,-0.45,4.33,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.9,26030.0,0.13,4.4,1.0,1
GeoB9526,-18.1,12.4,3223.0,2.95,26348.000000000004,-0.03,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.0,26606.0,-0.24,4.1,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.05,26860.0,-0.17,4.32,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.1,27144.000000000004,-0.09,4.27,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.15,27410.0,-0.16,4.51,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.2,27702.0,-0.16,4.35,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.25,28004.0,-0.14,4.29,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.3,28301.0,-0.37,4.25,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.35,28594.0,0.04,4.29,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.4,28866.0,-0.34,4.12,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.45,29127.0,-0.22,4.32,1.0,1
GeoB9526,-18.1,12.4,3223.0,3.5,29406.0,-0.15,4.17,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.02,18.51,0.75,2.66,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.1,1759.2,0.97,2.65,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.2,3377.7,1.05,2.63,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.3,4661.3,0.98,2.71,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.4,5726.8,0.87,2.71,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.5,6854.4,0.87,2.74,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.6,7967.900000000001,0.95,2.74,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.7,8861.7,0.85,2.89,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.8,9617.5,0.73,2.91,1.0,1
MD95-2039,-10.4,40.6,3381.0,0.9,10335.0,0.7,2.91,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.0,10945.0,0.66,2.79,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.1,11415.999999999998,0.59,2.99,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.2,11909.0,0.6,3.3,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.4,12956.0,0.77,3.45,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.52,13552.0,0.79,3.52,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.6,13870.0,0.68,3.59,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.7,14206.0,0.21,4.44,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.8,14442.0,0.51,3.52,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.9,14675.999999999998,0.17,3.5,1.0,1
MD95-2039,-10.4,40.6,3381.0,1.95,14794.0,-0.16,3.94,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.15,15252.0,0.16,3.89,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.2,15368.0,0.36,3.7,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.25,15489.0,-0.01,3.89,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.3,15610.0,0.4,3.54,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.5,16040.0,0.31,3.85,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.6,16219.999999999998,0.3,3.56,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.7,16393.0,0.63,3.61,1.0,1
MD95-2039,-10.4,40.6,3381.0,2.8,16562.0,1.1,2.75,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.02,16972.0,0.18,4.14,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.1,17136.0,0.17,4.53,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.2,17386.0,0.66,3.59,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.3,17636.0,0.15,4.54,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.4,17949.0,0.12,4.53,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.5,18268.0,0.15,4.49,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.6,18555.0,0.2,4.56,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.7,18840.0,0.19,4.57,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.8,19114.0,0.12,4.52,1.0,1
MD95-2039,-10.4,40.6,3381.0,3.9,19395.0,0.19,4.43,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.0,19687.0,0.16,4.45,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.1,19977.0,0.15,4.52,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.2,20265.0,0.21,4.41,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.3,20594.0,0.12,4.47,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.4,20948.0,0.17,4.54,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.52,21369.0,0.0,4.43,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.6,21648.000000000004,0.13,4.35,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.7,21974.0,0.09,4.48,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.8,22298.0,0.16,4.42,1.0,1
MD95-2039,-10.4,40.6,3381.0,4.9,22694.000000000004,0.05,4.36,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.0,23073.0,0.05,4.35,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.1,23372.0,0.05,4.14,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.35,24066.0,0.05,4.4,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.4,24233.0,0.1,4.36,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.5,24574.0,0.07,4.4,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.6,24854.0,0.16,4.19,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.7,25091.0,-0.05,4.31,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.8,25329.0,0.03,4.37,1.0,1
MD95-2039,-10.4,40.6,3381.0,5.9,25567.0,0.07,4.29,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.02,25840.0,0.11,4.32,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.1,26021.0,0.16,4.3,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.3,26496.0,0.02,4.2,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.4,26741.0,0.12,4.33,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.5,27001.0,0.25,4.29,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.6,27302.0,0.31,4.3,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.7,27620.0,-0.09,4.2,1.0,1
MD95-2039,-10.4,40.6,3381.0,6.9,28298.0,0.32,4.15,1.0,1
MD95-2039,-10.4,40.6,3381.0,7.0,28630.0,0.33,4.31,1.0,1
MD95-2039,-10.4,40.6,3381.0,7.1,28929.000000000004,0.13,4.1,1.0,1
MD95-2039,-10.4,40.6,3381.0,7.3,29602.0,0.1,4.08,1.0,1
MD95-2039,-10.4,40.6,3381.0,7.4,29984.0,-0.11,4.03,1.0,1
MD95-2039,-10.4,40.6,3381.0,7.9,31546.0,0.23,4.26,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.1,31981.0,0.29,4.09,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.2,32167.0,0.45,4.22,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.3,32377.0,0.41,4.14,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.4,32591.0,0.27,4.08,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.6,33046.0,0.45,4.21,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.7,33360.0,0.4,4.1,1.0,1
MD95-2039,-10.4,40.6,3381.0,8.8,33666.0,0.16,4.12,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.02,34198.0,0.61,4.13,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.1,34403.0,0.72,4.04,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.2,34685.0,0.46,3.96,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.3,35009.0,0.33,3.83,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.4,35313.0,0.4,4.02,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.8,36915.0,0.6,3.68,1.0,1
MD95-2039,-10.4,40.6,3381.0,9.9,37256.0,0.25,3.69,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.0,37598.0,0.23,3.74,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.52,39637.0,0.35,4.13,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.6,39950.0,0.38,4.06,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.7,40422.0,0.4,4.05,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.8,40868.0,0.38,4.0,1.0,1
MD95-2039,-10.4,40.6,3381.0,10.9,41266.99999999999,0.2,3.94,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.1,42019.0,0.6,4.15,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.2,42451.0,0.65,4.02,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.3,42972.0,0.51,3.97,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.5,43849.0,0.52,4.05,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.6,44170.0,0.76,4.01,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.7,44585.0,0.75,3.85,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.8,44978.0,0.74,3.72,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.85,45165.0,0.28,3.62,1.0,1
MD95-2039,-10.4,40.6,3381.0,11.9,45286.0,0.24,3.71,1.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.01,6307.0,0.4,2.77,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.02,6606.0,0.0,3.44,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.05,7502.0,0.52,3.02,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.1,8619.0,-0.34,3.2,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.145,9110.0,0.37,3.38,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.15,9164.0,0.45,3.2,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.2,9976.0,0.35,3.56,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.275,11195.0,-0.18,3.94,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.325,12007.0,0.24,3.99,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.375,12819.0,0.34,4.05,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.4,13225.0,0.51,3.79,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.425,13442.0,-0.1,3.985,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.45,13658.0,0.29,3.95,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.475,13819.0,0.15,4.06,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.5,13980.0,0.335,4.27,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.525,14100.0,-0.5,4.29,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.85,15661.0,0.2,4.48,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.9,15735.0,0.13,4.46,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.95,16037.0,0.01,4.57,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,0.975,16188.0,-0.31,4.41,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.11,16894.0,-0.15,4.71,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.19,17161.0,0.0,4.79,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.35,17867.0,-0.73,4.59,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.39,18220.0,-0.33,4.49,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.64,20504.0,-0.28,5.0,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.68,20935.0,-0.26,4.92,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,1.72,20961.0,-0.07,4.81,7.0,1
KNR159-5-22GGC,-45.58,-29.78,3924.0,2.0,23217.0,-0.63,4.65,7.0,1
MD97-2151,109.9,8.7,1598.0,0.035,1539.8,0.084,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.115,1765.0,0.208,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.155,1877.6,0.087,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.235,2062.2,0.0579999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.275,2152.3,0.188,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.315,2242.4,0.223,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.355,2313.9,0.019,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.435,2446.1,0.064,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.475,2512.2,0.085,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.515,2578.4,-0.264,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.595,2710.6,0.246,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.715,2941.6000000000004,0.22,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.755,3026.5,0.258,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.835,3213.9,0.154,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.865,3293.5,0.177,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.915,3426.1,0.207,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.955,3526.7,0.159,,1.0,2
MD97-2151,109.9,8.7,1598.0,0.995,3622.6,0.118,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.075,3814.4,0.1169999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.115,3910.3,0.258,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.195,4106.099999999999,0.105,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.235,4215.5,-0.076,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.355,4543.400000000001,0.077,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.435,4789.4,0.057,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.515,5077.0,0.183,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.555,5220.900000000001,0.2019999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.675,5574.900000000001,0.19,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.715,5665.0,0.042,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.755,5755.099999999999,0.1969999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.795,5845.2,-0.095,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.835,5940.9,-0.13,,1.0,2
MD97-2151,109.9,8.7,1598.0,1.915,6155.5,-0.0579999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.035,6478.0,-0.149,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.075,6586.0,0.161,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.195,6929.1,0.226,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.235,7070.5,0.103,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.275,7211.9,0.005,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.355,7494.7,-0.084,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.395,7629.8,-0.045,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.435,7764.9,0.038,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.475,7900.0,0.093,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.515,8038.8,-0.05,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.555,8187.000000000001,-0.052,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.595,8335.2,-0.0289999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.635,8483.4,-0.218,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.715,8786.0,0.0279999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.795,9092.2,-0.213,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.915,9563.5,-0.201,,1.0,2
MD97-2151,109.9,8.7,1598.0,2.955,9722.000000000002,0.019,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.035,10086.0,-0.132,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.075,10274.0,-0.212,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.115,10462.0,-0.129,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.195,11019.0,-0.3829999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.235,11364.0,-0.034,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.275,11683.0,-0.09,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.315,11995.0,-0.114,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.395,12556.0,-0.077,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.435,12939.0,-0.268,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.475,13284.0,-0.073,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.515,13617.0,-0.111,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.555,13940.999999999998,-0.188,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.595,14213.0,-0.086,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.635,14460.999999999998,0.0,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.675,14677.999999999998,-0.081,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.715,14894.0,-0.089,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.755,15084.000000000002,-0.201,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.795,15230.0,-0.143,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.835,15339.0,-0.15,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.875,15436.0,-0.14,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.915,15534.0,-0.242,,1.0,2
MD97-2151,109.9,8.7,1598.0,3.955,15635.0,-0.083,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.035,15853.0,-0.081,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.09,16011.0,0.015,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.155,16215.999999999998,-0.157,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.195,16346.0,-0.17,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.235,16475.0,-0.226,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.275,16629.0,-0.065,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.315,16796.0,-0.132,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.355,16929.000000000004,-0.24,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.395,17062.0,-0.191,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.435,17192.0,-0.13,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.475,17317.0,-0.302,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.515,17442.999999999996,-0.159,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.555,17569.000000000004,-0.217,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.595,17690.0,-0.11,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.675,17920.0,-0.248,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.715,18035.0,-0.249,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.795,18258.0,-0.285,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.875,18478.0,-0.363,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.915,18607.0,-0.106,,1.0,2
MD97-2151,109.9,8.7,1598.0,4.955,18772.000000000004,-0.276,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.035,19101.0,-0.412,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.075,19247.0,-0.372,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.115,19356.0,-0.409,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.155,19464.000000000004,-0.434,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.195,19573.0,-0.209,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.235,19680.0,-0.246,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.275,19782.0,-0.396,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.295,19830.0,-0.332,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.315,19878.0,-0.162,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.355,19974.0,-0.364,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.435,20168.0,-0.307,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.475,20265.0,-0.211,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.515,20362.000000000004,-0.344,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.555,20459.0,-0.365,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.595,20556.0,-0.405,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.755,20956.0,-0.262,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.795,21079.0,-0.348,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.835,21201.0,-0.236,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.875,21324.0,-0.361,,1.0,2
MD97-2151,109.9,8.7,1598.0,5.915,21448.0,-0.366,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.115,22083.000000000004,-0.401,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.155,22204.0,-0.273,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.315,22682.0,-0.252,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.435,23003.0,-0.347,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.475,23102.0,-0.207,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.595,23398.000000000004,-0.209,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.635,23497.0,-0.312,,1.0,2
MD97-2151,109.9,8.7,1598.0,6.915,24234.0,-0.085,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.075,24689.0,-0.225,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.115,24822.0,-0.162,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.235,25227.0,-0.349,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.275,25364.0,-0.379,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.315,25501.0,-0.283,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.355,25640.0,-0.233,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.395,25794.0,-0.321,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.435,25973.000000000004,-0.084,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.475,26183.000000000004,-0.2239999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.515,26404.0,-0.209,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.555,26624.000000000004,-0.163,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.595,26852.0,-0.073,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.635,27087.0,-0.188,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.675,27322.0,-0.355,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.715,27554.000000000004,-0.211,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.755,27787.0,-0.271,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.795,28019.000000000004,-0.273,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.835,28250.0,-0.261,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.875,28481.0,-0.15,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.915,28716.0,-0.136,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.955,28951.0,-0.247,,1.0,2
MD97-2151,109.9,8.7,1598.0,7.995,29142.0,-0.412,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.035,29338.0,-0.233,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.075,29535.0,-0.139,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.115,29731.0,-0.208,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.155,29946.0,-0.264,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.195,30163.0,-0.239,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.235,30381.0,-0.241,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.275,30601.0,-0.105,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.315,30822.0,-0.172,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.355,31043.000000000004,-0.2239999999999999,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.395,31267.0,-0.143,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.435,31493.000000000004,-0.25,,1.0,2
MD97-2151,109.9,8.7,1598.0,8.475,31719.0,-0.248,,1.0,2
