Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
KNR197-10-17GGC,,1.73,0.19,4.327,0.19,4.327,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.75,0.105,4.44,0.105,4.44,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.77,0.096,4.294,0.096,4.294,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.81,-0.128,4.298,-0.128,4.298,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.85,0.026,4.264,0.026,4.264,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.89,0.013,4.216,0.013,4.216,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.93,-0.145,3.872,-0.145,3.872,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.95,0.027,4.321,0.027,4.321,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,1.97,-0.067,4.303,-0.067,4.303,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.01,-0.155,4.242,-0.155,4.242,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.05,0.122,4.173,0.122,4.173,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.09,0.254,3.7,0.254,3.7,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.13,0.074,4.236,0.074,4.236,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.17,0.075,4.003,0.075,4.003,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.21,-0.053,3.736,-0.053,3.736,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.25,0.196,4.248,0.196,4.248,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.29,-0.259,4.105,-0.259,4.105,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.45,0.039,3.858,0.039,3.858,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
KNR197-10-17GGC,,2.49,0.041,3.972,0.041,3.972,,150,,Cibicidoides spp.,7,,,,,Repschlaeger et al. 2021 compilation,"Keigwin, L. D., and S. A. Swift (2017), Carbon isotope evidence for a northern source of deep water in the glacial western North Atlantic, Proceedings of the National Academy of Sciences, 114(11), 2831-2835, DOI: 10.1073/pnas.1614693114.",,supplementary tables of the original publication; DOI: 10.1073/pnas.1614693114.,1
