Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
IODP-303-U1308,,,,5.18,5.18,,,,,,5.18,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.2,5.2,,,,,,5.2,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.22,5.22,,,,,,5.22,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.24,5.24,,,,,,5.24,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.26,5.26,,,,,,5.26,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.28,5.28,,,,,,5.28,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.3,5.3,,,,,,5.3,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.32,5.32,,,,,,5.32,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.34,5.34,,,,,,5.34,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.36,5.36,,,,,,5.36,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.38,5.38,,,,,,5.38,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.4,5.4,,,,,,5.4,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.42,5.42,,,,,,5.42,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.44,5.44,,,,,,5.44,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.46,5.46,,,,,,5.46,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.48,5.48,,,,,,5.48,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.5,5.5,,,,,,5.5,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.52,5.52,,,,,,5.52,depth model from Peterson and Lisiecki 2018,
IODP-303-U1308,,,,5.54,5.54,,,,,,5.54,depth model from Peterson and Lisiecki 2018,
