Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
GeoB9526,,1.45,14533.2470703125,,,14906.6396484375,14209.6396484375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.46,14574.7861328125,,,14952.6435546875,14243.6435546875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.47,14616.255859375,,,15010.6484375,14259.6484375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.48,14657.783203125,,,15083.65234375,14288.65234375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.49,14699.5048828125,,,15133.6767578125,14320.6767578125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.5,14741.3154296875,,,15167.5439453125,14362.5439453125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.51,14783.220703125,,,15211.41015625,14395.41015625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.52,14825.0712890625,,,15264.2763671875,14426.2763671875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.53,14866.9296875,,,15319.142578125,14446.142578125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.54,14908.7060546875,,,15357.8525390625,14490.8525390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.55,14950.5341796875,,,15394.5517578125,14537.5517578125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.56,14992.3349609375,,,15433.25,14566.25,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.57,15034.1201171875,,,15478.94921875,14597.94921875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.58,15075.95703125,,,15529.6484375,14628.6484375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.59,15116.6533203125,,,15573.8125,14665.8125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.6,15156.951171875,,,15599.865234375,14712.865234375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.61,15197.234375,,,15639.91796875,14755.91796875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.62,15237.5537109375,,,15677.970703125,14785.970703125,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.63,15277.83203125,,,15721.0234375,14822.0234375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.64,15318.771484375,,,15762.109375,14863.109375,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.65,15359.9873046875,,,15788.5400390625,14919.5400390625,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.66,15401.265625,,,15815.9716796875,14957.9716796875,3,Age model from Jonkers et al. (2020),,1
GeoB9526,,1.67,15442.4814453125,,,15862.40234375,14997.40234375,3,Age model from Jonkers et al. (2020),,1
