Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
V29-204,,,,1.81,1.81,,,,,,1.81,depth model from Repschlaeger et al. 2021,
V29-204,,,,1.86,1.86,,,,,,1.86,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.01,2.01,,,,,,2.01,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.05,2.05,,,,,,2.05,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.1,2.1,,,,,,2.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.15,2.15,,,,,,2.15,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.17,2.17,,,,,,2.17,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.2,2.2,,,,,,2.2,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.35,2.35,,,,,,2.35,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.4,2.4,,,,,,2.4,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.5,2.5,,,,,,2.5,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.6,2.6,,,,,,2.6,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.62,2.62,,,,,,2.62,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.65,2.65,,,,,,2.65,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.7,2.7,,,,,,2.7,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.73,2.73,,,,,,2.73,depth model from Repschlaeger et al. 2021,
V29-204,,,,2.94,2.94,,,,,,2.94,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.0,3.0,,,,,,3.0,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.06,3.06,,,,,,3.06,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.1,3.1,,,,,,3.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.2,3.2,,,,,,3.2,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.27,3.27,,,,,,3.27,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.29,3.29,,,,,,3.29,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.31,3.31,,,,,,3.31,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.38,3.38,,,,,,3.38,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.46,3.46,,,,,,3.46,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.5,3.5,,,,,,3.5,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.54,3.54,,,,,,3.54,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.56,3.56,,,,,,3.56,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.58,3.58,,,,,,3.58,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.6,3.6,,,,,,3.6,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.73,3.73,,,,,,3.73,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.92,3.92,,,,,,3.92,depth model from Repschlaeger et al. 2021,
V29-204,,,,3.96,3.96,,,,,,3.96,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.05,4.05,,,,,,4.05,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.1,4.1,,,,,,4.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.15,4.15,,,,,,4.15,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.2,4.2,,,,,,4.2,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.25,4.25,,,,,,4.25,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.3,4.3,,,,,,4.3,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.35,4.35,,,,,,4.35,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.4,4.4,,,,,,4.4,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.45,4.45,,,,,,4.45,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.5,4.5,,,,,,4.5,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.55,4.55,,,,,,4.55,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.6,4.6,,,,,,4.6,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.65,4.65,,,,,,4.65,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.7,4.7,,,,,,4.7,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.75,4.75,,,,,,4.75,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.8,4.8,,,,,,4.8,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.85,4.85,,,,,,4.85,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.89,4.89,,,,,,4.89,depth model from Repschlaeger et al. 2021,
V29-204,,,,4.93,4.93,,,,,,4.93,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.0,5.0,,,,,,5.0,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.03,5.03,,,,,,5.03,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.05,5.05,,,,,,5.05,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.08,5.08,,,,,,5.08,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.1,5.1,,,,,,5.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.16,5.16,,,,,,5.16,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.18,5.18,,,,,,5.18,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.2,5.2,,,,,,5.2,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.28,5.28,,,,,,5.28,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.3,5.3,,,,,,5.3,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.32,5.32,,,,,,5.32,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.41,5.41,,,,,,5.41,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.42,5.42,,,,,,5.42,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.45,5.45,,,,,,5.45,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.47,5.47,,,,,,5.47,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.52,5.52,,,,,,5.52,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.54,5.54,,,,,,5.54,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.57,5.57,,,,,,5.57,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.65,5.65,,,,,,5.65,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.7,5.7,,,,,,5.7,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.73,5.73,,,,,,5.73,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.75,5.75,,,,,,5.75,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.77,5.77,,,,,,5.77,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.84,5.84,,,,,,5.84,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.88,5.88,,,,,,5.88,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.9,5.9,,,,,,5.9,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.93,5.93,,,,,,5.93,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.95,5.95,,,,,,5.95,depth model from Repschlaeger et al. 2021,
V29-204,,,,5.98,5.98,,,,,,5.98,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.0,6.0,,,,,,6.0,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.02,6.02,,,,,,6.02,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.04,6.04,,,,,,6.04,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.07,6.07,,,,,,6.07,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.09,6.09,,,,,,6.09,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.18,6.18,,,,,,6.18,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.2,6.2,,,,,,6.2,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.23,6.23,,,,,,6.23,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.25,6.25,,,,,,6.25,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.27,6.27,,,,,,6.27,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.29,6.29,,,,,,6.29,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.33,6.33,,,,,,6.33,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.35,6.35,,,,,,6.35,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.38,6.38,,,,,,6.38,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.4,6.4,,,,,,6.4,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.43,6.43,,,,,,6.43,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.49,6.49,,,,,,6.49,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.53,6.53,,,,,,6.53,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.55,6.55,,,,,,6.55,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.57,6.57,,,,,,6.57,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.63,6.63,,,,,,6.63,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.66,6.66,,,,,,6.66,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.68,6.68,,,,,,6.68,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.7,6.7,,,,,,6.7,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.72,6.72,,,,,,6.72,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.78,6.78,,,,,,6.78,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.84,6.84,,,,,,6.84,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.86,6.86,,,,,,6.86,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.88,6.88,,,,,,6.88,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.9,6.9,,,,,,6.9,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.92,6.92,,,,,,6.92,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.95,6.95,,,,,,6.95,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.97,6.97,,,,,,6.97,depth model from Repschlaeger et al. 2021,
V29-204,,,,6.99,6.99,,,,,,6.99,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.03,7.03,,,,,,7.03,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.04,7.04,,,,,,7.04,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.06,7.06,,,,,,7.06,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.1,7.1,,,,,,7.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.12,7.12,,,,,,7.12,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.15,7.15,,,,,,7.15,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.19,7.19,,,,,,7.19,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.23,7.23,,,,,,7.23,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.25,7.25,,,,,,7.25,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.29,7.29,,,,,,7.29,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.34,7.34,,,,,,7.34,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.4,7.4,,,,,,7.4,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.45,7.45,,,,,,7.45,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.59,7.59,,,,,,7.59,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.65,7.65,,,,,,7.65,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.7,7.7,,,,,,7.7,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.75,7.75,,,,,,7.75,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.8,7.8,,,,,,7.8,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.85,7.85,,,,,,7.85,depth model from Repschlaeger et al. 2021,
V29-204,,,,7.91,7.91,,,,,,7.91,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.0,8.0,,,,,,8.0,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.05,8.05,,,,,,8.05,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.1,8.1,,,,,,8.1,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.15,8.15,,,,,,8.15,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.19,8.19,,,,,,8.19,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.24,8.24,,,,,,8.24,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.3,8.3,,,,,,8.3,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.35,8.35,,,,,,8.35,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.4,8.4,,,,,,8.4,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.45,8.45,,,,,,8.45,depth model from Repschlaeger et al. 2021,
V29-204,,,,8.51,8.51,,,,,,8.51,depth model from Repschlaeger et al. 2021,
