Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GIK23416-4,,4.175,0.18,3.87,0.18,3.87,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.187,-0.16,3.76,-0.16,3.76,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.2,0.25,3.81,0.25,3.81,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.225,0.52,3.9,0.52,3.9,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.24,0.16,3.47,0.16,3.47,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.25,0.06,3.87,0.06,3.87,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.3,0.52,4.08,0.52,4.08,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.35,0.61,4.14,0.61,4.14,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.4,0.57,4.04,0.57,4.04,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.44,0.55,3.9,0.55,3.9,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.5,0.44,4.08,0.44,4.08,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.65,0.55,3.85,0.55,3.85,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.7,0.72,3.83,0.72,3.83,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.75,0.41,3.79,0.41,3.79,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.9,0.65,3.93,0.65,3.93,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,4.95,0.35,4.01,0.35,4.01,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5,0.78,3.92,0.78,3.92,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5.1,0.31,3.94,0.31,3.94,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5.37,0.36,3.95,0.36,3.95,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5.65,0.36,4.05,0.36,4.05,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5.75,0.63,3.86,0.63,3.86,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,5.95,0.72,3.61,0.72,3.61,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6,0.79,3.7,0.79,3.7,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.05,0.67,3.46,0.67,3.46,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.15,0.82,3.61,0.82,3.61,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.25,0.54,3.57,0.54,3.57,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.35,0.88,3.52,0.88,3.52,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.45,0.52,3.39,0.52,3.39,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.5,0.78,3.43,0.78,3.43,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.65,0.81,3.21,0.81,3.21,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.7,0.86,3.03,0.86,3.03,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.75,0.52,3.82,0.52,3.82,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,6.95,0.72,3.5,0.72,3.5,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.05,0.38,3.51,0.38,3.51,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.25,0.71,3.34,0.71,3.34,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.3,0.51,3.53,0.51,3.53,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.45,0.59,3.32,0.59,3.32,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.5,0.83,3.35,0.83,3.35,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.65,0.58,3.31,0.58,3.31,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.7,0.74,3.42,0.74,3.42,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,7.75,0.56,3.39,0.56,3.39,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,8.25,0.6,3.59,0.6,3.59,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
GIK23416-4,,8.7,0.39,3.05,0.39,3.05,5-15,315,400,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Jung, Simon J A (1996): Wassermassenaustausch zwischen NE-Atlantik und Nordmeer w�hrend der letzten 300 000/80 000 Jahre im Abbild stabiler O- und C- Isotope. Berichte aus dem Sonderforschungsbereich 313, Christian-Albrechts-Universit_�t, Kiel, 61, 104 pp, https://doi.org/10.2312/reports-sfb313.1996.61",,"Jung, Simon J A; Sarnthein, Michael (2003): Stable isotope data of sediment cores GIK23416-4. PANGAEA, https://doi.org/10.1594/PANGAEA.112913",1
