Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
GIK11944-1,,2.22,1.26,3.75,1.26,3.75,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.33,1.08,3.74,1.08,3.74,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.42,1.11,3.81,1.11,3.81,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.53,1.11,3.66,1.11,3.66,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.62,1.18,3.65,1.18,3.65,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.72,1.04,3.46,1.04,3.46,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.83,1.17,3.71,1.17,3.71,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,2.92,1.11,3.64,1.11,3.64,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.03,0.93,3.4,0.93,3.4,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.12,0.99,3.4,0.99,3.4,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.22,0.79,3.42,0.79,3.42,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.33,0.79,3.27,0.79,3.27,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.42,0.91,3.73,0.91,3.73,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.53,1.01,3.9,1.01,3.9,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.62,1.07,3.77,1.07,3.77,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.72,0.74,3.35,0.74,3.35,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.83,0.89,3.37,0.89,3.37,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,3.92,1.14,3.24,1.14,3.24,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.03,1.17,3.15,1.17,3.15,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.12,0.92,2.86,0.92,2.86,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.22,1.01,2.86,1.01,2.86,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.32,1.16,3.31,1.16,3.31,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.43,1.04,2.88,1.04,2.88,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.53,1.04,3.0,1.04,3.0,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.62,1.19,3.09,1.19,3.09,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.72,1.13,2.8,1.13,2.8,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.82,1.19,3.05,1.19,3.05,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,4.93,0.95,2.87,0.95,2.87,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,5.03,0.89,3.14,0.89,3.14,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,5.12,0.92,3.27,0.92,3.27,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,5.28,0.89,3.03,0.89,3.03,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,5.38,0.92,2.75,0.92,2.75,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
GIK11944-1,,5.47,0.89,3.01,0.89,3.01,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Weinelt, Mara; Sarnthein, Michael (2003): Stable isotope analysis on sediment core GIK11944-2. PANGAEA, https://doi.org/10.1594/PANGAEA.97104",,"PANGAEA, https://doi.org/10.1594/PANGAEA.97104",1
