Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
EW9504_08PC,,,,3.62,3.62,,,,,,3.62,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,3.7,3.7,,,,,,3.7,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,3.78,3.78,,,,,,3.78,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,3.86,3.86,,,,,,3.86,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,3.94,3.94,,,,,,3.94,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.01,4.01,,,,,,4.01,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.09,4.09,,,,,,4.09,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.17,4.17,,,,,,4.17,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.25,4.25,,,,,,4.25,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.35,4.35,,,,,,4.35,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.43,4.43,,,,,,4.43,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.51,4.51,,,,,,4.51,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.59,4.59,,,,,,4.59,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.67,4.67,,,,,,4.67,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.75,4.75,,,,,,4.75,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,4.83,4.83,,,,,,4.83,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,5.01,5.01,,,,,,5.01,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,5.09,5.09,,,,,,5.09,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,5.17,5.17,,,,,,5.17,depth model from Jonkers et al. 2020,
EW9504_08PC,,,,5.25,5.25,,,,,,5.25,depth model from Jonkers et al. 2020,
