Site,Sample label,sample_depth,technique,lab. code,species/material,radiocarbon_age (y),radiocarbon_age_error_plus (y),radiocarbon_age_error_minus (y),reservoir_age (y),reservoir_age_error_plus (y),reservoir_age_error_minus (y),calendar_age (yBP),calendar_age_error_plus (yBP),calendar_age_error_minus (yBP),calibration curve,alignment target,alignment proxy,note1,note2,original reference,data doi
KNR166-2-26JPC,,3.923,,,,10850,65,65,452,54,54,12274,275,278,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,4.082,,,,10300,60,60,299,52,52,11500,312,258,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,4.423,,,,10700,65,65,433,55,55,12046,357,337,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,4.643,,,,10800,55,55,447,54,54,12217,308,374,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,5.443,,,,11000,65,65,502,53,53,12410,242,299,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,5.923,,,,11400,65,65,453,17,17,12824,162,115,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,6.063,,,,11600,35,35,489,22,22,12983,97,145,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,6.483,,,,12350,200,200,373,46,46,13878,731,477,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,7.043,,,,13500,55,55,494,23,23,15554,234,248,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,7.523,,,,15550,70,70,647,28,28,18120,212,208,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,8.483,,,,20300,120,120,690,31,31,23634,349,370,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,8.783,,,,21300,95,95,735,31,31,24767,372,346,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,9.523,,,,26300,130,130,695,36,36,29767,488,407,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,10.143,,,,28200,180,180,695,48,48,31318,293,264,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,10.323,,,,28200,590,590,695,74,74,31665,1368,976,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,10.743,,,,29300,380,380,689,45,45,32610,964,999,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,10.883,,,,31300,200,200,689,29,29,34550,385,404,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,11.043,,,,30600,170,170,723,33,33,33974,328,302,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
KNR166-2-26JPC,,11.183,,,,30900,220,220,690,39,39,34249,412,389,IntCal13,,,Age model from Repschlaeger et al. (2021),BACON.IntCal13depth scale is off from original publication,,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/lynch-stieglitz2011/lynch-stieglitz2011.txt
