Site,Sample_label,hole_label,section_label,published_archival_depth (m),current_depth_model (m),current_depth_model_note,ODP SAMPLE Inventory:: DEPTH(mid) (m),ODP SAMPLE Inventory:: MBSF(mid) (m),ODP SAMPLE Inventory:: MCD(mid) (m),ODP SAMPLE Inventory:: CCSF(mid) (m),depth_model_1 (m),depth_model_note_1,older_depth_model_2 (m)
GeoB16202-2,,,,0.78,0.78,,,,,,0.78,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,0.85,0.85,,,,,,0.85,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,0.87,0.87,,,,,,0.87,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,0.89,0.89,,,,,,0.89,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,0.93,0.93,,,,,,0.93,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.03,1.03,,,,,,1.03,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.19,1.19,,,,,,1.19,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.5,1.5,,,,,,1.5,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.64,1.64,,,,,,1.64,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.66,1.66,,,,,,1.66,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.66,1.66,,,,,,1.66,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.68,1.68,,,,,,1.68,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.68,1.68,,,,,,1.68,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.7,1.7,,,,,,1.7,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.7,1.7,,,,,,1.7,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.72,1.72,,,,,,1.72,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.74,1.74,,,,,,1.74,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.84,1.84,,,,,,1.84,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.94,1.94,,,,,,1.94,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,1.96,1.96,,,,,,1.96,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.48,2.48,,,,,,2.48,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.48,2.48,,,,,,2.48,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.48,2.48,,,,,,2.48,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.48,2.48,,,,,,2.48,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.74,2.74,,,,,,2.74,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.86,2.86,,,,,,2.86,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.86,2.86,,,,,,2.86,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.88,2.88,,,,,,2.88,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.9,2.9,,,,,,2.9,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.92,2.92,,,,,,2.92,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.92,2.92,,,,,,2.92,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.94,2.94,,,,,,2.94,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.96,2.96,,,,,,2.96,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.96,2.96,,,,,,2.96,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.98,2.98,,,,,,2.98,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.98,2.98,,,,,,2.98,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,2.98,2.98,,,,,,2.98,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,3.0,3.0,,,,,,3.0,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,3.0,3.0,,,,,,3.0,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,3.1,3.1,,,,,,3.1,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,3.16,3.16,,,,,,3.16,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,3.2,3.2,,,,,,3.2,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,4.96,4.96,,,,,,4.96,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,5.44,5.44,,,,,,5.44,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,5.5,5.5,,,,,,5.5,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,5.88,5.88,,,,,,5.88,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.22,6.22,,,,,,6.22,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.66,6.66,,,,,,6.66,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.67,6.67,,,,,,6.67,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.67,6.67,,,,,,6.67,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.7,6.7,,,,,,6.7,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.7,6.7,,,,,,6.7,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.72,6.72,,,,,,6.72,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.72,6.72,,,,,,6.72,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.72,6.72,,,,,,6.72,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.72,6.72,,,,,,6.72,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.74,6.74,,,,,,6.74,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.74,6.74,,,,,,6.74,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.76,6.76,,,,,,6.76,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.78,6.78,,,,,,6.78,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.78,6.78,,,,,,6.78,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.8,6.8,,,,,,6.8,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.86,6.86,,,,,,6.86,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.86,6.86,,,,,,6.86,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.9,6.9,,,,,,6.9,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.9,6.9,,,,,,6.9,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.96,6.96,,,,,,6.96,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.98,6.98,,,,,,6.98,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,6.98,6.98,,,,,,6.98,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.0,7.0,,,,,,7.0,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.08,7.08,,,,,,7.08,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.1,7.1,,,,,,7.1,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.12,7.12,,,,,,7.12,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.14,7.14,,,,,,7.14,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.2,7.2,,,,,,7.2,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.22,7.22,,,,,,7.22,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.22,7.22,,,,,,7.22,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.24,7.24,,,,,,7.24,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.24,7.24,,,,,,7.24,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.26,7.26,,,,,,7.26,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.28,7.28,,,,,,7.28,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.28,7.28,,,,,,7.28,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.3,7.3,,,,,,7.3,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.3,7.3,,,,,,7.3,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.32,7.32,,,,,,7.32,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.32,7.32,,,,,,7.32,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.34,7.34,,,,,,7.34,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.36,7.36,,,,,,7.36,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.36,7.36,,,,,,7.36,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.4,7.4,,,,,,7.4,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.42,7.42,,,,,,7.42,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.44,7.44,,,,,,7.44,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.44,7.44,,,,,,7.44,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.46,7.46,,,,,,7.46,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.46,7.46,,,,,,7.46,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.5,7.5,,,,,,7.5,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.5,7.5,,,,,,7.5,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.5,7.5,,,,,,7.5,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.52,7.52,,,,,,7.52,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.56,7.56,,,,,,7.56,depth model from Repschlaeger et al. 2021,
GeoB16202-2,,,,7.6,7.6,,,,,,7.6,depth model from Repschlaeger et al. 2021,
