Site,Sample Label,archival_depth (m),d13C (VPDB),d18O (VPDB),d13C_corrected (PDB),d18O_corrected (PDB),Number of shells,Minimum mesh size (um),Maximum mesh size (um),Taxon,Taxon_flag,Taxon_note1,Taxon_note2,Taxon_note3,Additional_note,Publication source,Original Reference,File Name,Data source,quality control
V28-127,,1.52,0.898,3.611,0.898,3.611,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.56,1.257,3.597,1.257,3.597,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.6,1.24,3.67,1.24,3.67,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.645,1.202,3.269,1.202,3.269,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.68,1.192,3.62,1.192,3.62,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.72,1.043,3.243,1.043,3.243,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.76,1.13,3.536,1.13,3.536,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.8,1.193,3.496,1.193,3.496,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.84,1.266,3.626,1.266,3.626,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.88,1.059,3.34,1.059,3.34,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,1.92,1.01,3.55,1.01,3.55,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.0,1.014,3.167,1.014,3.167,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.08,1.212,3.396,1.212,3.396,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.12,1.338,3.721,1.338,3.721,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.16,1.091,3.211,1.091,3.211,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.2,1.259,3.484,1.259,3.484,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.24,1.234,3.493,1.234,3.493,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.28,1.13,3.186,1.13,3.186,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.32,1.117,3.246,1.117,3.246,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.36,1.081,3.31,1.081,3.31,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.4,1.111,3.304,1.111,3.304,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.42,1.082,3.228,1.082,3.228,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.48,1.344,3.7,1.344,3.7,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.52,1.179,3.311,1.179,3.311,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.56,1.151,3.249,1.151,3.249,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.6,1.139,3.18,1.139,3.18,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.64,1.099,3.154,1.099,3.154,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.68,1.154,3.378,1.154,3.378,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.76,1.099,3.273,1.099,3.273,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.84,0.97,3.24,0.97,3.24,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.88,0.952,3.251,0.952,3.251,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,2.92,0.737,3.146,0.737,3.146,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.0,0.746,3.218,0.746,3.218,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.04,0.745,3.098,0.745,3.098,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.08,0.659,3.062,0.659,3.062,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.1,0.695,2.971,0.695,2.971,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.12,0.698,3.199,0.698,3.199,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.28,0.91,2.91,0.91,2.91,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.32,0.675,3.583,0.675,3.583,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
V28-127,,3.34,0.814,3.216,0.814,3.216,,,,Cibicidoides wuellerstorfi,1,,,,,Repschlaeger et al. 2021 compilation,"Oppo, DW; Fairbanks, RG (1990): Atlantic Ocean thermohaline circulation of the last 150,000 years: relationship to climate and atmospheric CO2. Paleoceanography, 5(3), 277-288, https://doi.org/10.1029/PA005i003p00277",,"Oppo, Delia W; Fairbanks, Richard G (1990): (Table 3) Stable isotope ratios of Cibicidoides wuellerstorfi from sediment core V28-127. PANGAEA, https://doi.org/10.1594/PANGAEA.52404; age model (CLIMAP Project Members (2004): Radiocarbon age determinations on sediment core V28-127, PANGAEA, https://doi,org/10,1594/PANGAEA,186288)",1
