Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_95_percent(y BP),lower_95_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
SK129-CR2,,0.395,16135,,,16423,15847,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.405,16333,,,16579,16087,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.415,16530,,,16810,16250,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.425,16728,,,17097,16359,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.435,17058,,,17318,16798,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.445,17437,,,17753,17121,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.455,17816,,,18371,17261,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.465,18195,,,19032,17358,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.475,18575,,,19708,17442,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.485,19010,,,20018,18002,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.495,19470,,,20210,18730,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.505,19930,,,20418,19442,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.515,20390,,,20703,20077,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.525,20850,,,21203,20497,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.535,21502,,,21866,21138,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.545,22249,,,22572,21926,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.555,22996,,,23279,22713,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.565,23743,,,24044,23442,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.575,24490,,,24828,24152,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.585,24847,,,25180,24514,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.595,24978,,,25277,24679,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.605,25109,,,25392,24826,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.615,25240,,,25553,24927,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.625,25371,,,25707,25035,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.635,25621,,,25907,25335,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.645,25951,,,26289,25613,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.655,26281,,,26919,25643,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.665,26610,,,27567,25653,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.675,26940,,,28225,25655,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.685,27352,,,28732,25972,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.695,27827,,,29153,26501,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.705,28303,,,29702,26904,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.715,28778,,,30369,27187,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.725,29253,,,31119,27387,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.735,29740,,,31557,27923,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.745,30238,,,31729,28747,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.755,30736,,,31891,29581,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
SK129-CR2,,0.765,31234,,,32104,30364,3,Age model calculated by Francesco Muschitiello,BACON.IntCal13,1
